 Time (a.u.) 	 Real(mu)  	 Im(mu) 	  E(t=0) (a.u.)  	 E(t) (a.u.)
 664.8000000000  1.1213619276e-01  -9.8929080461e-20  6.0221140552e-03  6.2481359887e-02  
 665.6000000000  1.0619528305e-01  -5.0198574055e-19  6.0221140552e-03  6.2481409214e-02  
 666.4000000000  1.0024634382e-01  -8.2565096438e-20  6.0221140552e-03  6.2481458541e-02  
 667.2000000000  9.4289842502e-02  -1.4108877300e-18  6.0221140552e-03  6.2481507868e-02  
 668.0000000000  8.8326246286e-02  7.2639667648e-19  6.0221140552e-03  6.2481557195e-02  
 668.8000000000  8.2356022098e-02  1.7620133629e-20  6.0221140552e-03  6.2481606523e-02  
 669.6000000000  7.6379636627e-02  3.9434523843e-19  6.0221140552e-03  6.2481655850e-02  
 670.4000000000  7.0397556319e-02  -1.2185096724e-18  6.0221140552e-03  6.2481705177e-02  
 671.2000000000  6.4410247385e-02  2.4232045110e-19  6.0221140552e-03  6.2481754505e-02  
 672.0000000000  5.8418175806e-02  -1.6003183942e-18  6.0221140552e-03  6.2481803832e-02  
 672.8000000000  5.2421807339e-02  -1.1088381587e-18  6.0221140552e-03  6.2481853160e-02  
 673.6000000000  4.6421607524e-02  1.9636668780e-18  6.0221140552e-03  6.2481902487e-02  
 674.4000000000  4.0418041691e-02  2.9058729291e-19  6.0221140552e-03  6.2481951815e-02  
 675.2000000000  3.4411574963e-02  2.4427902475e-19  6.0221140552e-03  6.2482001143e-02  
 676.0000000000  2.8402672271e-02  7.3305013535e-19  6.0221140552e-03  6.2482050471e-02  
 676.8000000000  2.2391798355e-02  -3.7834632429e-19  6.0221140552e-03  6.2482099799e-02  
 677.6000000000  1.6379417777e-02  -8.8996250440e-19  6.0221140552e-03  6.2482149126e-02  
 678.4000000000  1.0365994925e-02  4.5734714941e-19  6.0221140552e-03  6.2482198454e-02  
 679.2000000000  4.3519940256e-03  -1.0322959782e-18  6.0221140552e-03  6.2482247782e-02  
 680.0000000000  -1.6621208490e-03  1.4044527567e-19  6.0221140552e-03  6.2482297111e-02  
 680.8000000000  -7.6758857729e-03  -1.2196850680e-18  6.0221140552e-03  6.2482346439e-02  
 681.6000000000  -1.3688836956e-02  -3.1661161905e-19  6.0221140552e-03  6.2482395767e-02  
 682.4000000000  -1.9700510737e-02  -3.4593520376e-19  6.0221140552e-03  6.2482445095e-02  
 683.2000000000  -2.5710443571e-02  -1.3794795014e-19  6.0221140552e-03  6.2482494423e-02  
 684.0000000000  -3.1718172024e-02  1.2335559695e-18  6.0221140552e-03  6.2482543752e-02  
 684.8000000000  -3.7723232762e-02  -8.1961905730e-19  6.0221140552e-03  6.2482593080e-02  
 685.6000000000  -4.3725162541e-02  1.2417445557e-20  6.0221140552e-03  6.2482642409e-02  
 686.4000000000  -4.9723498202e-02  1.5355767676e-18  6.0221140552e-03  6.2482691737e-02  
 687.2000000000  -5.5717776658e-02  -2.3634637881e-19  6.0221140552e-03  6.2482741066e-02  
 688.0000000000  -6.1707534887e-02  -1.2327534211e-18  6.0221140552e-03  6.2482790394e-02  
 688.8000000000  -6.7692309926e-02  8.1528106532e-19  6.0221140552e-03  6.2482839723e-02  
 689.6000000000  -7.3671638858e-02  1.1577037831e-18  6.0221140552e-03  6.2482889052e-02  
 690.4000000000  -7.9645058810e-02  -1.2563019295e-18  6.0221140552e-03  6.2482938381e-02  
 691.2000000000  -8.5612106940e-02  -1.7390310274e-18  6.0221140552e-03  6.2482987710e-02  
 692.0000000000  -9.1572320436e-02  3.6591851866e-19  6.0221140552e-03  6.2483037039e-02  
 692.8000000000  -9.7525236503e-02  -1.3953597516e-18  6.0221140552e-03  6.2483086367e-02  
 693.6000000000  -1.0347039236e-01  1.7455735969e-19  6.0221140552e-03  6.2483135697e-02  
 694.4000000000  -1.0940732524e-01  2.9894071426e-18  6.0221140552e-03  6.2483185026e-02  
 695.2000000000  -1.1533557236e-01  -1.3098589293e-18  6.0221140552e-03  6.2483234355e-02  
 696.0000000000  -1.2125467096e-01  -9.6273777710e-19  6.0221140552e-03  6.2483283684e-02  
 696.8000000000  -1.2716415825e-01  -2.2614424229e-18  6.0221140552e-03  6.2483333013e-02  
 697.6000000000  -1.3306357145e-01  8.4551266167e-19  6.0221140552e-03  6.2483382343e-02  
 698.4000000000  -1.3895244775e-01  3.0773405674e-18  6.0221140552e-03  6.2483431672e-02  
 699.2000000000  -1.4483032434e-01  1.0065621902e-18  6.0221140552e-03  6.2483481001e-02  
 700.0000000000  -1.5069673837e-01  -1.2301624441e-18  6.0221140552e-03  6.2483530331e-02  
 700.8000000000  -1.5655122699e-01  1.0074520125e-18  6.0221140552e-03  6.2483579660e-02  
 701.6000000000  -1.6239332733e-01  3.4634284417e-18  6.0221140552e-03  6.2483628990e-02  
 702.4000000000  -1.6822257649e-01  4.7056915381e-19  6.0221140552e-03  6.2483678320e-02  
 703.2000000000  -1.7403851155e-01  -7.1827973718e-19  6.0221140552e-03  6.2483727649e-02  
 704.0000000000  -1.7984066961e-01  2.0375250490e-18  6.0221140552e-03  6.2483776979e-02  
 704.8000000000  -1.8562858770e-01  3.5906224261e-18  6.0221140552e-03  6.2483826309e-02  
 705.6000000000  -1.9140180290e-01  1.6295392207e-18  6.0221140552e-03  6.2483875639e-02  
 706.4000000000  -1.9715985223e-01  -1.4464613204e-18  6.0221140552e-03  6.2483924969e-02  
 707.2000000000  -2.0290227276e-01  -2.2501600297e-18  6.0221140552e-03  6.2483974299e-02  
 708.0000000000  -2.0862860155e-01  -1.2819993060e-18  6.0221140552e-03  6.2484023629e-02  
 708.8000000000  -2.1433837566e-01  1.3208479765e-18  6.0221140552e-03  6.2484072959e-02  
 709.6000000000  -2.2003113219e-01  7.8946805879e-19  6.0221140552e-03  6.2484122289e-02  
 710.4000000000  -2.2570640827e-01  -2.4102359487e-18  6.0221140552e-03  6.2484171620e-02  
 711.2000000000  -2.3136374108e-01  2.8744890969e-19  6.0221140552e-03  6.2484220950e-02  
 712.0000000000  -2.3700266785e-01  -2.7532642499e-18  6.0221140552e-03  6.2484270280e-02  
 712.8000000000  -2.4262272589e-01  1.1029004243e-18  6.0221140552e-03  6.2484319611e-02  
 713.6000000000  -2.4822345257e-01  5.3959596452e-19  6.0221140552e-03  6.2484368941e-02  
 714.4000000000  -2.5380438537e-01  -1.3969660445e-18  6.0221140552e-03  6.2484418272e-02  
 715.2000000000  -2.5936506189e-01  -1.1487397333e-18  6.0221140552e-03  6.2484467602e-02  
 716.0000000000  -2.6490501986e-01  2.1711712512e-20  6.0221140552e-03  6.2484516933e-02  
 716.8000000000  -2.7042379715e-01  -7.4588873569e-19  6.0221140552e-03  6.2484566264e-02  
 717.6000000000  -2.7592093181e-01  -2.8101165564e-18  6.0221140552e-03  6.2484615594e-02  
 718.4000000000  -2.8139596207e-01  3.3550679552e-18  6.0221140552e-03  6.2484664925e-02  
 719.2000000000  -2.8684842639e-01  -1.1861219395e-18  6.0221140552e-03  6.2484714256e-02  
 720.0000000000  -2.9227786345e-01  -7.3617366570e-19  6.0221140552e-03  6.2484763587e-02  
 720.8000000000  -2.9768381219e-01  -6.1444458414e-18  6.0221140552e-03  6.2484812918e-02  
 721.6000000000  -3.0306581185e-01  1.5667544767e-18  6.0221140552e-03  6.2484862249e-02  
 722.4000000000  -3.0842340198e-01  3.6762452727e-18  6.0221140552e-03  6.2484911580e-02  
 723.2000000000  -3.1375612247e-01  -3.8303092546e-18  6.0221140552e-03  6.2484960911e-02  
 724.0000000000  -3.1906351359e-01  5.3865880721e-19  6.0221140552e-03  6.2485010242e-02  
 724.8000000000  -3.2434511599e-01  -1.0779627076e-18  6.0221140552e-03  6.2485059574e-02  
 725.6000000000  -3.2960047079e-01  -6.8954622989e-19  6.0221140552e-03  6.2485108905e-02  
 726.4000000000  -3.3482911956e-01  -4.4815539089e-18  6.0221140552e-03  6.2485158236e-02  
 727.2000000000  -3.4003060439e-01  -1.5273687207e-18  6.0221140552e-03  6.2485207568e-02  
 728.0000000000  -3.4520446789e-01  -2.3597559632e-18  6.0221140552e-03  6.2485256899e-02  
 728.8000000000  -3.5035025326e-01  -7.4593961974e-19  6.0221140552e-03  6.2485306231e-02  
 729.6000000000  -3.5546750434e-01  -7.2325930472e-18  6.0221140552e-03  6.2485355562e-02  
 730.4000000000  -3.6055576560e-01  1.1454548305e-18  6.0221140552e-03  6.2485404894e-02  
 731.2000000000  -3.6561458223e-01  5.1325483308e-18  6.0221140552e-03  6.2485454226e-02  
 732.0000000000  -3.7064350016e-01  1.6885074731e-18  6.0221140552e-03  6.2485503557e-02  
 732.8000000000  -3.7564206611e-01  1.8021504496e-18  6.0221140552e-03  6.2485552889e-02  
 733.6000000000  -3.8060982763e-01  -2.4448248206e-18  6.0221140552e-03  6.2485602221e-02  
 734.4000000000  -3.8554633316e-01  9.9746496806e-19  6.0221140552e-03  6.2485651553e-02  
 735.2000000000  -3.9045113208e-01  2.0383007481e-19  6.0221140552e-03  6.2485700885e-02  
 736.0000000000  -3.9532377473e-01  3.0541976396e-18  6.0221140552e-03  6.2485750217e-02  
 736.8000000000  -4.0016381249e-01  1.7049122838e-18  6.0221140552e-03  6.2485799549e-02  
 737.6000000000  -4.0497079785e-01  5.3948544870e-18  6.0221140552e-03  6.2485848881e-02  
 738.4000000000  -4.0974428441e-01  4.3797004532e-18  6.0221140552e-03  6.2485898214e-02  
 739.2000000000  -4.1448382697e-01  3.9031810439e-18  6.0221140552e-03  6.2485947546e-02  
 740.0000000000  -4.1918898160e-01  -3.8876824392e-18  6.0221140552e-03  6.2485996878e-02  
 740.8000000000  -4.2385930564e-01  4.0129324076e-19  6.0221140552e-03  6.2486046211e-02  
 741.6000000000  -4.2849435785e-01  -3.6124219192e-18  6.0221140552e-03  6.2486095543e-02  
 742.4000000000  -4.3309369837e-01  6.3838512807e-18  6.0221140552e-03  6.2486144876e-02  
 743.2000000000  -4.3765688885e-01  2.2197238068e-18  6.0221140552e-03  6.2486194208e-02  
 744.0000000000  -4.4218349250e-01  -4.5124535302e-18  6.0221140552e-03  6.2486243541e-02  
 744.8000000000  -4.4667307413e-01  -9.2809868732e-18  6.0221140552e-03  6.2486292873e-02  
 745.6000000000  -4.5112520025e-01  1.7021635817e-18  6.0221140552e-03  6.2486342206e-02  
 746.4000000000  -4.5553943908e-01  -4.7140306448e-18  6.0221140552e-03  6.2486391539e-02  
 747.2000000000  -4.5991536070e-01  1.3097119901e-18  6.0221140552e-03  6.2486440872e-02  
 748.0000000000  -4.6425253704e-01  -2.7407613935e-18  6.0221140552e-03  6.2486490205e-02  
 748.8000000000  -4.6855054199e-01  8.4443348488e-19  6.0221140552e-03  6.2486539538e-02  
 749.6000000000  -4.7280895146e-01  1.9452701909e-18  6.0221140552e-03  6.2486588871e-02  
 750.4000000000  -4.7702734346e-01  -4.3671801149e-18  6.0221140552e-03  6.2486638204e-02  
 751.2000000000  -4.8120529815e-01  -2.8135766369e-18  6.0221140552e-03  6.2486687537e-02  
 752.0000000000  -4.8534239796e-01  -3.5745464713e-18  6.0221140552e-03  6.2486736870e-02  
 752.8000000000  -4.8943822759e-01  -3.0553134012e-18  6.0221140552e-03  6.2486786203e-02  
 753.6000000000  -4.9349237416e-01  -4.2090216087e-18  6.0221140552e-03  6.2486835537e-02  
 754.4000000000  -4.9750442725e-01  6.6559483867e-18  6.0221140552e-03  6.2486884870e-02  
 755.2000000000  -5.0147397895e-01  -3.4143929532e-18  6.0221140552e-03  6.2486934203e-02  
 756.0000000000  -5.0540062402e-01  3.6628110069e-19  6.0221140552e-03  6.2486983537e-02  
 756.8000000000  -5.0928395986e-01  5.8123906703e-18  6.0221140552e-03  6.2487032870e-02  
 757.6000000000  -5.1312358669e-01  9.4369976262e-18  6.0221140552e-03  6.2487082204e-02  
 758.4000000000  -5.1691910757e-01  -2.6728462802e-18  6.0221140552e-03  6.2487131538e-02  
 759.2000000000  -5.2067012848e-01  5.0471973893e-18  6.0221140552e-03  6.2487180871e-02  
 760.0000000000  -5.2437625844e-01  -1.8365347163e-18  6.0221140552e-03  6.2487230205e-02  
 760.8000000000  -5.2803710954e-01  -1.3530515010e-18  6.0221140552e-03  6.2487279539e-02  
 761.6000000000  -5.3165229708e-01  -9.0593127449e-18  6.0221140552e-03  6.2487328873e-02  
 762.4000000000  -5.3522143960e-01  -1.8377142474e-18  6.0221140552e-03  6.2487378207e-02  
 763.2000000000  -5.3874415900e-01  -2.5347902919e-18  6.0221140552e-03  6.2487427541e-02  
 764.0000000000  -5.4222008058e-01  3.9900602072e-19  6.0221140552e-03  6.2487476875e-02  
 764.8000000000  -5.4564883318e-01  1.0972109078e-17  6.0221140552e-03  6.2487526209e-02  
 765.6000000000  -5.4903004923e-01  -1.5507267660e-19  6.0221140552e-03  6.2487575543e-02  
 766.4000000000  -5.5236336482e-01  3.8064965808e-18  6.0221140552e-03  6.2487624877e-02  
 767.2000000000  -5.5564841983e-01  6.0369724606e-18  6.0221140552e-03  6.2487674212e-02  
 768.0000000000  -5.5888485796e-01  6.7080664856e-19  6.0221140552e-03  6.2487723546e-02  
 768.8000000000  -5.6207232687e-01  5.2758126400e-18  6.0221140552e-03  6.2487772880e-02  
 769.6000000000  -5.6521047820e-01  5.3195869805e-18  6.0221140552e-03  6.2487822215e-02  
 770.4000000000  -5.6829896773e-01  6.3415016814e-18  6.0221140552e-03  6.2487871549e-02  
 771.2000000000  -5.7133745540e-01  -3.8637070432e-19  6.0221140552e-03  6.2487920884e-02  
 772.0000000000  -5.7432560543e-01  -4.5490391332e-18  6.0221140552e-03  6.2487970218e-02  
 772.8000000000  -5.7726308639e-01  -1.4233393448e-17  6.0221140552e-03  6.2488019553e-02  
 773.6000000000  -5.8014957129e-01  -4.5188842619e-18  6.0221140552e-03  6.2488068888e-02  
 774.4000000000  -5.8298473765e-01  2.3934272079e-18  6.0221140552e-03  6.2488118223e-02  
 775.2000000000  -5.8576826760e-01  3.9109884899e-18  6.0221140552e-03  6.2488167557e-02  
 776.0000000000  -5.8849984798e-01  6.9643909176e-20  6.0221140552e-03  6.2488216892e-02  
 776.8000000000  -5.9117917036e-01  -1.0815949521e-17  6.0221140552e-03  6.2488266227e-02  
 777.6000000000  -5.9380593120e-01  -1.3489851028e-17  6.0221140552e-03  6.2488315562e-02  
 778.4000000000  -5.9637983186e-01  -3.2269232901e-18  6.0221140552e-03  6.2488364897e-02  
 779.2000000000  -5.9890057875e-01  7.2332463901e-18  6.0221140552e-03  6.2488414232e-02  
 780.0000000000  -6.0136788334e-01  -6.4184316095e-18  6.0221140552e-03  6.2488463568e-02  
 780.8000000000  -6.0378146229e-01  -7.3985772082e-18  6.0221140552e-03  6.2488512903e-02  
 781.6000000000  -6.0614103752e-01  2.6454530530e-18  6.0221140552e-03  6.2488562238e-02  
 782.4000000000  -6.0844633627e-01  4.6859871368e-18  6.0221140552e-03  6.2488611573e-02  
 783.2000000000  -6.1069709120e-01  4.7336340885e-18  6.0221140552e-03  6.2488660909e-02  
 784.0000000000  -6.1289304045e-01  -6.2973217263e-18  6.0221140552e-03  6.2488710244e-02  
 784.8000000000  -6.1503392771e-01  5.4623356323e-19  6.0221140552e-03  6.2488759580e-02  
 785.6000000000  -6.1711950232e-01  -7.5172523684e-18  6.0221140552e-03  6.2488808915e-02  
 786.4000000000  -6.1914951931e-01  4.2086612027e-19  6.0221140552e-03  6.2488858251e-02  
 787.2000000000  -6.2112373952e-01  7.3845561366e-18  6.0221140552e-03  6.2488907587e-02  
 788.0000000000  -6.2304192962e-01  -6.9541934373e-18  6.0221140552e-03  6.2488956922e-02  
 788.8000000000  -6.2490386219e-01  -7.1850295013e-18  6.0221140552e-03  6.2489006258e-02  
 789.6000000000  -6.2670931582e-01  4.9269450820e-18  6.0221140552e-03  6.2489055594e-02  
 790.4000000000  -6.2845807516e-01  -7.2684828939e-18  6.0221140552e-03  6.2489104930e-02  
 791.2000000000  -6.3014993096e-01  -4.2902351251e-18  6.0221140552e-03  6.2489154266e-02  
 792.0000000000  -6.3178468018e-01  -4.6984623935e-18  6.0221140552e-03  6.2489203602e-02  
 792.8000000000  -6.3336212602e-01  4.5804809537e-18  6.0221140552e-03  6.2489252938e-02  
 793.6000000000  -6.3488207799e-01  9.6534587746e-18  6.0221140552e-03  6.2489302274e-02  
 794.4000000000  -6.3634435197e-01  1.5105291976e-18  6.0221140552e-03  6.2489351610e-02  
 795.2000000000  -6.3774877029e-01  6.1891658600e-18  6.0221140552e-03  6.2489400947e-02  
 796.0000000000  -6.3909516174e-01  -1.0606181096e-18  6.0221140552e-03  6.2489450283e-02  
 796.8000000000  -6.4038336166e-01  3.1279337741e-19  6.0221140552e-03  6.2489499619e-02  
 797.6000000000  -6.4161321200e-01  -1.4490720515e-18  6.0221140552e-03  6.2489548956e-02  
 798.4000000000  -6.4278456134e-01  -3.6635210899e-18  6.0221140552e-03  6.2489598292e-02  
 799.2000000000  -6.4389726495e-01  -2.7626782767e-19  6.0221140552e-03  6.2489647629e-02  
 800.0000000000  -6.4495118488e-01  6.8673531489e-18  6.0221140552e-03  6.2489696965e-02  
 800.8000000000  -6.4594618994e-01  -2.7099635946e-18  6.0221140552e-03  6.2489746302e-02  
 801.6000000000  -6.4688215577e-01  3.1914857232e-18  6.0221140552e-03  6.2489795639e-02  
 802.4000000000  -6.4775896491e-01  4.2930975352e-18  6.0221140552e-03  6.2489844976e-02  
 803.2000000000  -6.4857650680e-01  -1.0169922256e-18  6.0221140552e-03  6.2489894312e-02  
 804.0000000000  -6.4933467785e-01  -6.8342480947e-18  6.0221140552e-03  6.2489943649e-02  
 804.8000000000  -6.5003338145e-01  2.9838271423e-18  6.0221140552e-03  6.2489992986e-02  
 805.6000000000  -6.5067252802e-01  1.5699202499e-18  6.0221140552e-03  6.2490042323e-02  
 806.4000000000  -6.5125203504e-01  6.3177408321e-20  6.0221140552e-03  6.2490091660e-02  
 807.2000000000  -6.5177182706e-01  -7.0072108129e-18  6.0221140552e-03  6.2490140997e-02  
 808.0000000000  -6.5223183578e-01  -2.9774925974e-18  6.0221140552e-03  6.2490190335e-02  
 808.8000000000  -6.5263200002e-01  5.2505285410e-18  6.0221140552e-03  6.2490239672e-02  
 809.6000000000  -6.5297226575e-01  8.2129652450e-18  6.0221140552e-03  6.2490289009e-02  
 810.4000000000  -6.5325258615e-01  3.8303174463e-18  6.0221140552e-03  6.2490338346e-02  
 811.2000000000  -6.5347292160e-01  -6.4197381177e-18  6.0221140552e-03  6.2490387684e-02  
 812.0000000000  -6.5363323969e-01  3.5362672584e-19  6.0221140552e-03  6.2490437021e-02  
 812.8000000000  -6.5373351525e-01  1.4909312472e-18  6.0221140552e-03  6.2490486359e-02  
 813.6000000000  -6.5377373038e-01  -9.5762091879e-18  6.0221140552e-03  6.2490535696e-02  
 814.4000000000  -6.5375387440e-01  2.7297119281e-18  6.0221140552e-03  6.2490585034e-02  
 815.2000000000  -6.5367394391e-01  -4.3981592742e-18  6.0221140552e-03  6.2490634372e-02  
 816.0000000000  -6.5353394281e-01  -1.1096764247e-18  6.0221140552e-03  6.2490683709e-02  
 816.8000000000  -6.5333388222e-01  1.2754689892e-17  6.0221140552e-03  6.2490733047e-02  
 817.6000000000  -6.5307378057e-01  6.1742519623e-18  6.0221140552e-03  6.2490782385e-02  
 818.4000000000  -6.5275366357e-01  -4.9611747614e-18  6.0221140552e-03  6.2490831723e-02  
 819.2000000000  -6.5237356417e-01  -1.1107471274e-18  6.0221140552e-03  6.2490881061e-02  
 820.0000000000  -6.5193352260e-01  1.5796817175e-17  6.0221140552e-03  6.2490930399e-02  
 820.8000000000  -6.5143358633e-01  -4.9611744101e-18  6.0221140552e-03  6.2490979737e-02  
 821.6000000000  -6.5087381010e-01  1.4191527798e-18  6.0221140552e-03  6.2491029075e-02  
 822.4000000000  -6.5025425586e-01  2.5963200960e-19  6.0221140552e-03  6.2491078413e-02  
 823.2000000000  -6.4957499277e-01  1.8253651587e-18  6.0221140552e-03  6.2491127752e-02  
 824.0000000000  -6.4883609720e-01  -1.0697691282e-18  6.0221140552e-03  6.2491177090e-02  
 824.8000000000  -6.4803765269e-01  -1.1059009521e-18  6.0221140552e-03  6.2491226428e-02  
 825.6000000000  -6.4717974993e-01  -3.8047185396e-18  6.0221140552e-03  6.2491275767e-02  
 826.4000000000  -6.4626248676e-01  -7.7753845180e-18  6.0221140552e-03  6.2491325105e-02  
 827.2000000000  -6.4528596810e-01  -9.3398531205e-18  6.0221140552e-03  6.2491374444e-02  
 828.0000000000  -6.4425030596e-01  -1.3300465293e-18  6.0221140552e-03  6.2491423782e-02  
 828.8000000000  -6.4315561937e-01  3.5711241086e-18  6.0221140552e-03  6.2491473121e-02  
 829.6000000000  -6.4200203441e-01  -8.6376356119e-21  6.0221140552e-03  6.2491522460e-02  
 830.4000000000  -6.4078968410e-01  3.1335370378e-18  6.0221140552e-03  6.2491571798e-02  
 831.2000000000  -6.3951870841e-01  -5.2910647582e-19  6.0221140552e-03  6.2491621137e-02  
 832.0000000000  -6.3818925421e-01  -5.1347613719e-18  6.0221140552e-03  6.2491670476e-02  
 832.8000000000  -6.3680147522e-01  -9.3890276784e-19  6.0221140552e-03  6.2491719815e-02  
 833.6000000000  -6.3535553197e-01  1.0538784162e-17  6.0221140552e-03  6.2491769154e-02  
 834.4000000000  -6.3385159178e-01  -1.5082771745e-18  6.0221140552e-03  6.2491818493e-02  
 835.2000000000  -6.3228982865e-01  -7.3616228850e-18  6.0221140552e-03  6.2491867832e-02  
 836.0000000000  -6.3067042328e-01  1.9450487128e-18  6.0221140552e-03  6.2491917171e-02  
 836.8000000000  -6.2899356298e-01  1.4378825663e-17  6.0221140552e-03  6.2491966510e-02  
 837.6000000000  -6.2725944163e-01  6.5942277439e-18  6.0221140552e-03  6.2492015850e-02  
 838.4000000000  -6.2546825959e-01  -2.8592444690e-19  6.0221140552e-03  6.2492065189e-02  
 839.2000000000  -6.2362022372e-01  1.0731132137e-17  6.0221140552e-03  6.2492114528e-02  
 840.0000000000  -6.2171554724e-01  8.3265720282e-18  6.0221140552e-03  6.2492163868e-02  
 840.8000000000  -6.1975444972e-01  -6.6561552325e-18  6.0221140552e-03  6.2492213207e-02  
 841.6000000000  -6.1773715699e-01  -9.0904409710e-19  6.0221140552e-03  6.2492262547e-02  
 842.4000000000  -6.1566390110e-01  2.8623870254e-18  6.0221140552e-03  6.2492311886e-02  
 843.2000000000  -6.1353492023e-01  -4.9446331954e-18  6.0221140552e-03  6.2492361226e-02  
 844.0000000000  -6.1135045866e-01  -1.2056305903e-18  6.0221140552e-03  6.2492410566e-02  
 844.8000000000  -6.0911076664e-01  -6.2555051555e-19  6.0221140552e-03  6.2492459906e-02  
 845.6000000000  -6.0681610041e-01  9.4330434625e-19  6.0221140552e-03  6.2492509245e-02  
 846.4000000000  -6.0446672202e-01  3.5614307610e-19  6.0221140552e-03  6.2492558585e-02  
 847.2000000000  -6.0206289938e-01  2.7881620987e-18  6.0221140552e-03  6.2492607925e-02  
 848.0000000000  -5.9960490606e-01  -4.6524252832e-18  6.0221140552e-03  6.2492657265e-02  
 848.8000000000  -5.9709302132e-01  3.3341969652e-18  6.0221140552e-03  6.2492706605e-02  
 849.6000000000  -5.9452752998e-01  6.8728259626e-18  6.0221140552e-03  6.2492755946e-02  
 850.4000000000  -5.9190872235e-01  1.0166038610e-17  6.0221140552e-03  6.2492805286e-02  
 851.2000000000  -5.8923689416e-01  4.2715567169e-18  6.0221140552e-03  6.2492854626e-02  
 852.0000000000  -5.8651234648e-01  1.6153257447e-18  6.0221140552e-03  6.2492903966e-02  
 852.8000000000  -5.8373538563e-01  1.7860081425e-18  6.0221140552e-03  6.2492953307e-02  
 853.6000000000  -5.8090632312e-01  2.7103387367e-18  6.0221140552e-03  6.2493002647e-02  
 854.4000000000  -5.7802547554e-01  1.1607724705e-17  6.0221140552e-03  6.2493051987e-02  
 855.2000000000  -5.7509316450e-01  5.3990373312e-18  6.0221140552e-03  6.2493101328e-02  
 856.0000000000  -5.7210971655e-01  -5.4664759761e-19  6.0221140552e-03  6.2493150669e-02  
 856.8000000000  -5.6907546307e-01  5.6532228130e-18  6.0221140552e-03  6.2493200009e-02  
 857.6000000000  -5.6599074021e-01  4.4430668178e-18  6.0221140552e-03  6.2493249350e-02  
 858.4000000000  -5.6285588877e-01  -6.0875342360e-18  6.0221140552e-03  6.2493298691e-02  
 859.2000000000  -5.5967125419e-01  -1.3459195543e-18  6.0221140552e-03  6.2493348031e-02  
 860.0000000000  -5.5643718636e-01  8.8827328326e-18  6.0221140552e-03  6.2493397372e-02  
 860.8000000000  -5.5315403963e-01  1.2427824855e-18  6.0221140552e-03  6.2493446713e-02  
 861.6000000000  -5.4982217265e-01  -1.3915343390e-18  6.0221140552e-03  6.2493496054e-02  
 862.4000000000  -5.4644194834e-01  -4.1113870259e-18  6.0221140552e-03  6.2493545395e-02  
 863.2000000000  -5.4301373375e-01  1.9492842489e-18  6.0221140552e-03  6.2493594736e-02  
 864.0000000000  -5.3953790001e-01  -7.6219326685e-19  6.0221140552e-03  6.2493644077e-02  
 864.8000000000  -5.3601482223e-01  -1.2364563559e-17  6.0221140552e-03  6.2493693419e-02  
 865.6000000000  -5.3244487941e-01  1.2831520820e-18  6.0221140552e-03  6.2493742760e-02  
 866.4000000000  -5.2882845437e-01  9.7842115276e-18  6.0221140552e-03  6.2493792101e-02  
 867.2000000000  -5.2516593362e-01  1.8854267919e-18  6.0221140552e-03  6.2493841443e-02  
 868.0000000000  -5.2145770733e-01  -8.8980561269e-18  6.0221140552e-03  6.2493890784e-02  
 868.8000000000  -5.1770416918e-01  -1.7285802709e-18  6.0221140552e-03  6.2493940125e-02  
 869.6000000000  -5.1390571633e-01  4.4983548137e-18  6.0221140552e-03  6.2493989467e-02  
 870.4000000000  -5.1006274929e-01  5.0090157158e-19  6.0221140552e-03  6.2494038809e-02  
 871.2000000000  -5.0617567186e-01  -1.4154435262e-19  6.0221140552e-03  6.2494088150e-02  
 872.0000000000  -5.0224489103e-01  5.4730594009e-18  6.0221140552e-03  6.2494137492e-02  
 872.8000000000  -4.9827081690e-01  4.0451254128e-18  6.0221140552e-03  6.2494186834e-02  
 873.6000000000  -4.9425386260e-01  2.6260405765e-18  6.0221140552e-03  6.2494236176e-02  
 874.4000000000  -4.9019444417e-01  2.0904953722e-18  6.0221140552e-03  6.2494285517e-02  
 875.2000000000  -4.8609298053e-01  2.9812992175e-18  6.0221140552e-03  6.2494334859e-02  
 876.0000000000  -4.8194989336e-01  7.0172295643e-18  6.0221140552e-03  6.2494384201e-02  
 876.8000000000  -4.7776560701e-01  -2.4261755216e-18  6.0221140552e-03  6.2494433543e-02  
 877.6000000000  -4.7354054844e-01  3.1596722142e-18  6.0221140552e-03  6.2494482886e-02  
 878.4000000000  -4.6927514715e-01  -2.2064435273e-18  6.0221140552e-03  6.2494532228e-02  
 879.2000000000  -4.6496983504e-01  1.3592458842e-18  6.0221140552e-03  6.2494581570e-02  
 880.0000000000  -4.6062504640e-01  1.0076507711e-17  6.0221140552e-03  6.2494630912e-02  
 880.8000000000  -4.5624121777e-01  1.4961974257e-19  6.0221140552e-03  6.2494680255e-02  
 881.6000000000  -4.5181878790e-01  -7.5882718836e-19  6.0221140552e-03  6.2494729597e-02  
 882.4000000000  -4.4735819767e-01  8.7232190591e-19  6.0221140552e-03  6.2494778939e-02  
 883.2000000000  -4.4285988998e-01  1.0018054205e-18  6.0221140552e-03  6.2494828282e-02  
 884.0000000000  -4.3832430972e-01  5.3911985360e-18  6.0221140552e-03  6.2494877624e-02  
 884.8000000000  -4.3375190366e-01  1.5076435066e-18  6.0221140552e-03  6.2494926967e-02  
