 Time (a.u.) 	 Real(mu)  	 Im(mu) 	  E(t=0) (a.u.)  	 E(t) (a.u.)
 1957.5000000000  -7.5071297393e-03  2.4738126625e-20  4.2496152608e-03  4.2666245435e-03  
 1958.0000000000  -7.4709652831e-03  -5.5606445643e-19  4.2496152608e-03  4.2666245510e-03  
 1958.5000000000  -7.4346721571e-03  -4.5116786520e-19  4.2496152608e-03  4.2666245585e-03  
 1959.0000000000  -7.3982509879e-03  9.5295014905e-19  4.2496152608e-03  4.2666245660e-03  
 1959.5000000000  -7.3617024043e-03  2.7733979717e-19  4.2496152608e-03  4.2666245735e-03  
 1960.0000000000  -7.3250270371e-03  7.2749939308e-19  4.2496152608e-03  4.2666245811e-03  
 1960.5000000000  -7.2882255196e-03  7.3835438599e-19  4.2496152608e-03  4.2666245886e-03  
 1961.0000000000  -7.2512984871e-03  3.1448665813e-19  4.2496152608e-03  4.2666245961e-03  
 1961.5000000000  -7.2142465772e-03  -2.3426439750e-19  4.2496152608e-03  4.2666246036e-03  
 1962.0000000000  -7.1770704296e-03  -2.3296794181e-19  4.2496152608e-03  4.2666246111e-03  
 1962.5000000000  -7.1397706862e-03  -4.5082877908e-19  4.2496152608e-03  4.2666246187e-03  
 1963.0000000000  -7.1023479911e-03  1.9737986080e-19  4.2496152608e-03  4.2666246262e-03  
 1963.5000000000  -7.0648029906e-03  5.2180935353e-20  4.2496152608e-03  4.2666246337e-03  
 1964.0000000000  -7.0271363329e-03  -4.5123059860e-19  4.2496152608e-03  4.2666246412e-03  
 1964.5000000000  -6.9893486686e-03  6.8534706309e-19  4.2496152608e-03  4.2666246487e-03  
 1965.0000000000  -6.9514406503e-03  9.6283111095e-19  4.2496152608e-03  4.2666246562e-03  
 1965.5000000000  -6.9134129326e-03  -4.4323113135e-19  4.2496152608e-03  4.2666246638e-03  
 1966.0000000000  -6.8752661723e-03  -2.1683196416e-19  4.2496152608e-03  4.2666246713e-03  
 1966.5000000000  -6.8370010283e-03  7.3943011680e-19  4.2496152608e-03  4.2666246788e-03  
 1967.0000000000  -6.7986181615e-03  -9.3675067599e-19  4.2496152608e-03  4.2666246863e-03  
 1967.5000000000  -6.7601182348e-03  9.9957511069e-19  4.2496152608e-03  4.2666246938e-03  
 1968.0000000000  -6.7215019134e-03  8.6845017433e-19  4.2496152608e-03  4.2666247014e-03  
 1968.5000000000  -6.6827698642e-03  -6.4165339793e-19  4.2496152608e-03  4.2666247089e-03  
 1969.0000000000  -6.6439227563e-03  -2.8636463411e-19  4.2496152608e-03  4.2666247164e-03  
 1969.5000000000  -6.6049612607e-03  1.4289069949e-18  4.2496152608e-03  4.2666247239e-03  
 1970.0000000000  -6.5658860507e-03  -2.3717451919e-20  4.2496152608e-03  4.2666247314e-03  
 1970.5000000000  -6.5266978011e-03  -7.1116935869e-19  4.2496152608e-03  4.2666247390e-03  
 1971.0000000000  -6.4873971891e-03  -1.4484941366e-18  4.2496152608e-03  4.2666247465e-03  
 1971.5000000000  -6.4479848935e-03  2.0918328977e-19  4.2496152608e-03  4.2666247540e-03  
 1972.0000000000  -6.4084615954e-03  -5.8113210078e-19  4.2496152608e-03  4.2666247615e-03  
 1972.5000000000  -6.3688279776e-03  9.7346082126e-19  4.2496152608e-03  4.2666247690e-03  
 1973.0000000000  -6.3290847249e-03  -1.3762591327e-19  4.2496152608e-03  4.2666247766e-03  
 1973.5000000000  -6.2892325240e-03  5.6480182459e-19  4.2496152608e-03  4.2666247841e-03  
 1974.0000000000  -6.2492720634e-03  -3.4694840920e-19  4.2496152608e-03  4.2666247916e-03  
 1974.5000000000  -6.2092040336e-03  1.4738423017e-19  4.2496152608e-03  4.2666247991e-03  
 1975.0000000000  -6.1690291271e-03  3.0466024782e-19  4.2496152608e-03  4.2666248066e-03  
 1975.5000000000  -6.1287480380e-03  -2.4200070199e-18  4.2496152608e-03  4.2666248142e-03  
 1976.0000000000  -6.0883614623e-03  9.7142794135e-19  4.2496152608e-03  4.2666248217e-03  
 1976.5000000000  -6.0478700980e-03  1.0073635777e-18  4.2496152608e-03  4.2666248292e-03  
 1977.0000000000  -6.0072746448e-03  4.2425353476e-24  4.2496152608e-03  4.2666248367e-03  
 1977.5000000000  -5.9665758042e-03  -1.1005163000e-18  4.2496152608e-03  4.2666248442e-03  
 1978.0000000000  -5.9257742796e-03  -3.3825808265e-19  4.2496152608e-03  4.2666248518e-03  
 1978.5000000000  -5.8848707760e-03  -9.8865632651e-19  4.2496152608e-03  4.2666248593e-03  
 1979.0000000000  -5.8438660004e-03  3.8259164768e-19  4.2496152608e-03  4.2666248668e-03  
 1979.5000000000  -5.8027606614e-03  -4.6830744349e-19  4.2496152608e-03  4.2666248743e-03  
 1980.0000000000  -5.7615554695e-03  -1.1859816844e-18  4.2496152608e-03  4.2666248818e-03  
 1980.5000000000  -5.7202511366e-03  -4.3373169097e-19  4.2496152608e-03  4.2666248894e-03  
 1981.0000000000  -5.6788483769e-03  5.8763744394e-19  4.2496152608e-03  4.2666248969e-03  
 1981.5000000000  -5.6373479057e-03  5.6276869016e-19  4.2496152608e-03  4.2666249044e-03  
 1982.0000000000  -5.5957504403e-03  2.1046716905e-19  4.2496152608e-03  4.2666249119e-03  
 1982.5000000000  -5.5540566998e-03  -1.0211392464e-19  4.2496152608e-03  4.2666249194e-03  
 1983.0000000000  -5.5122674047e-03  -1.0835402967e-21  4.2496152608e-03  4.2666249270e-03  
 1983.5000000000  -5.4703832773e-03  9.3668251747e-19  4.2496152608e-03  4.2666249345e-03  
 1984.0000000000  -5.4284050416e-03  7.6327886296e-19  4.2496152608e-03  4.2666249420e-03  
 1984.5000000000  -5.3863334231e-03  -1.2177130565e-23  4.2496152608e-03  4.2666249495e-03  
 1985.0000000000  -5.3441691490e-03  1.1450361118e-18  4.2496152608e-03  4.2666249570e-03  
 1985.5000000000  -5.3019129481e-03  -2.0931454678e-19  4.2496152608e-03  4.2666249646e-03  
 1986.0000000000  -5.2595655508e-03  -1.1763593201e-18  4.2496152608e-03  4.2666249721e-03  
 1986.5000000000  -5.2171276891e-03  1.3352827682e-25  4.2496152608e-03  4.2666249796e-03  
 1987.0000000000  -5.1746000964e-03  2.0814617071e-19  4.2496152608e-03  4.2666249871e-03  
 1987.5000000000  -5.1319835080e-03  -1.7015181714e-19  4.2496152608e-03  4.2666249946e-03  
 1988.0000000000  -5.0892786603e-03  4.3171998771e-19  4.2496152608e-03  4.2666250022e-03  
 1988.5000000000  -5.0464862917e-03  1.1113197617e-18  4.2496152608e-03  4.2666250097e-03  
 1989.0000000000  -5.0036071417e-03  -5.9631119357e-20  4.2496152608e-03  4.2666250172e-03  
 1989.5000000000  -4.9606419516e-03  -1.6304495057e-18  4.2496152608e-03  4.2666250247e-03  
 1990.0000000000  -4.9175914640e-03  3.1008605701e-19  4.2496152608e-03  4.2666250322e-03  
 1990.5000000000  -4.8744564230e-03  -7.2641693998e-20  4.2496152608e-03  4.2666250398e-03  
 1991.0000000000  -4.8312375744e-03  4.1849780387e-19  4.2496152608e-03  4.2666250473e-03  
 1991.5000000000  -4.7879356651e-03  -2.0810327259e-19  4.2496152608e-03  4.2666250548e-03  
 1992.0000000000  -4.7445514436e-03  -2.5767251052e-20  4.2496152608e-03  4.2666250623e-03  
 1992.5000000000  -4.7010856599e-03  7.1123609569e-19  4.2496152608e-03  4.2666250698e-03  
 1993.0000000000  -4.6575390653e-03  2.1641733820e-21  4.2496152608e-03  4.2666250774e-03  
 1993.5000000000  -4.6139124125e-03  1.0379963596e-19  4.2496152608e-03  4.2666250849e-03  
 1994.0000000000  -4.5702064557e-03  5.5296003260e-19  4.2496152608e-03  4.2666250924e-03  
 1994.5000000000  -4.5264219502e-03  -2.6021275650e-19  4.2496152608e-03  4.2666250999e-03  
 1995.0000000000  -4.4825596530e-03  -6.5917798029e-19  4.2496152608e-03  4.2666251074e-03  
 1995.5000000000  -4.4386203222e-03  1.3087040241e-18  4.2496152608e-03  4.2666251150e-03  
 1996.0000000000  -4.3946047174e-03  -1.4571004830e-18  4.2496152608e-03  4.2666251225e-03  
 1996.5000000000  -4.3505135993e-03  -9.4323473441e-19  4.2496152608e-03  4.2666251300e-03  
 1997.0000000000  -4.3063477300e-03  3.8055497908e-19  4.2496152608e-03  4.2666251375e-03  
 1997.5000000000  -4.2621078730e-03  -1.5585407884e-19  4.2496152608e-03  4.2666251450e-03  
 1998.0000000000  -4.2177947930e-03  -7.7844021919e-19  4.2496152608e-03  4.2666251526e-03  
 1998.5000000000  -4.1734092559e-03  -3.1362241912e-19  4.2496152608e-03  4.2666251601e-03  
 1999.0000000000  -4.1289520289e-03  9.9827916685e-19  4.2496152608e-03  4.2666251676e-03  
 1999.5000000000  -4.0844238804e-03  -1.3877841154e-19  4.2496152608e-03  4.2666251751e-03  
 2000.0000000000  -4.0398255801e-03  -2.4067168579e-19  4.2496152608e-03  4.2666251826e-03  
 2000.5000000000  -3.9951578988e-03  3.4695131010e-20  4.2496152608e-03  4.2666251901e-03  
 2001.0000000000  -3.9504216085e-03  -5.2042974828e-19  4.2496152608e-03  4.2666251977e-03  
 2001.5000000000  -3.9056174826e-03  5.2048520221e-19  4.2496152608e-03  4.2666252052e-03  
 2002.0000000000  -3.8607462953e-03  1.1628751220e-18  4.2496152608e-03  4.2666252127e-03  
 2002.5000000000  -3.8158088222e-03  -7.4538899333e-19  4.2496152608e-03  4.2666252202e-03  
 2003.0000000000  -3.7708058401e-03  1.0405589322e-18  4.2496152608e-03  4.2666252277e-03  
 2003.5000000000  -3.7257381265e-03  -1.1468170998e-18  4.2496152608e-03  4.2666252353e-03  
 2004.0000000000  -3.6806064606e-03  6.5711122169e-19  4.2496152608e-03  4.2666252428e-03  
 2004.5000000000  -3.6354116223e-03  6.4403304973e-19  4.2496152608e-03  4.2666252503e-03  
 2005.0000000000  -3.5901543927e-03  -5.5511362977e-19  4.2496152608e-03  4.2666252578e-03  
 2005.5000000000  -3.5448355538e-03  -7.6387496033e-19  4.2496152608e-03  4.2666252653e-03  
 2006.0000000000  -3.4994558891e-03  -1.2489839620e-18  4.2496152608e-03  4.2666252729e-03  
 2006.5000000000  -3.4540161825e-03  -2.0862474625e-19  4.2496152608e-03  4.2666252804e-03  
 2007.0000000000  -3.4085172196e-03  -3.0086398525e-19  4.2496152608e-03  4.2666252879e-03  
 2007.5000000000  -3.3629597864e-03  -1.0237557838e-18  4.2496152608e-03  4.2666252954e-03  
 2008.0000000000  -3.3173446704e-03  5.0957462199e-19  4.2496152608e-03  4.2666253029e-03  
 2008.5000000000  -3.2716726598e-03  1.0067473519e-18  4.2496152608e-03  4.2666253105e-03  
 2009.0000000000  -3.2259445438e-03  6.9391188970e-20  4.2496152608e-03  4.2666253180e-03  
 2009.5000000000  -3.1801611125e-03  6.1528526435e-19  4.2496152608e-03  4.2666253255e-03  
 2010.0000000000  -3.1343231572e-03  1.3858157717e-18  4.2496152608e-03  4.2666253330e-03  
 2010.5000000000  -3.0884314699e-03  1.0651629873e-18  4.2496152608e-03  4.2666253405e-03  
 2011.0000000000  -3.0424868436e-03  5.5231644437e-19  4.2496152608e-03  4.2666253481e-03  
 2011.5000000000  -2.9964900721e-03  -8.6521027430e-19  4.2496152608e-03  4.2666253556e-03  
 2012.0000000000  -2.9504419501e-03  -1.2663502550e-18  4.2496152608e-03  4.2666253631e-03  
 2012.5000000000  -2.9043432734e-03  3.8163916442e-19  4.2496152608e-03  4.2666253706e-03  
 2013.0000000000  -2.8581948384e-03  5.9197703105e-19  4.2496152608e-03  4.2666253781e-03  
 2013.5000000000  -2.8119974425e-03  -4.2790622396e-19  4.2496152608e-03  4.2666253857e-03  
 2014.0000000000  -2.7657518837e-03  -7.0904916492e-19  4.2496152608e-03  4.2666253932e-03  
 2014.5000000000  -2.7194589611e-03  -8.3285639299e-19  4.2496152608e-03  4.2666254007e-03  
 2015.0000000000  -2.6731194744e-03  2.2057246187e-18  4.2496152608e-03  4.2666254082e-03  
 2015.5000000000  -2.6267342241e-03  -4.1470732476e-19  4.2496152608e-03  4.2666254157e-03  
 2016.0000000000  -2.5803040117e-03  1.2142865599e-19  4.2496152608e-03  4.2666254233e-03  
 2016.5000000000  -2.5338296392e-03  1.9250184190e-18  4.2496152608e-03  4.2666254308e-03  
 2017.0000000000  -2.4873119094e-03  -3.8964046779e-20  4.2496152608e-03  4.2666254383e-03  
 2017.5000000000  -2.4407516260e-03  8.6304186792e-19  4.2496152608e-03  4.2666254458e-03  
 2018.0000000000  -2.3941495930e-03  1.5141026276e-18  4.2496152608e-03  4.2666254533e-03  
 2018.5000000000  -2.3475066156e-03  1.0379541522e-19  4.2496152608e-03  4.2666254609e-03  
 2019.0000000000  -2.3008234994e-03  1.3957302040e-19  4.2496152608e-03  4.2666254684e-03  
 2019.5000000000  -2.2541010507e-03  -6.9449859237e-19  4.2496152608e-03  4.2666254759e-03  
 2020.0000000000  -2.2073400765e-03  5.6331289848e-19  4.2496152608e-03  4.2666254834e-03  
 2020.5000000000  -2.1605413845e-03  -1.3837131627e-18  4.2496152608e-03  4.2666254909e-03  
 2021.0000000000  -2.1137057829e-03  1.0926063187e-18  4.2496152608e-03  4.2666254985e-03  
 2021.5000000000  -2.0668340806e-03  5.5511098240e-19  4.2496152608e-03  4.2666255060e-03  
 2022.0000000000  -2.0199270870e-03  1.3500222506e-19  4.2496152608e-03  4.2666255135e-03  
 2022.5000000000  -1.9729856122e-03  -8.8037018655e-19  4.2496152608e-03  4.2666255210e-03  
 2023.0000000000  -1.9260104669e-03  -2.6456227957e-19  4.2496152608e-03  4.2666255285e-03  
 2023.5000000000  -1.8790024622e-03  8.2778941748e-19  4.2496152608e-03  4.2666255361e-03  
 2024.0000000000  -1.8319624099e-03  -9.8394735285e-19  4.2496152608e-03  4.2666255436e-03  
 2024.5000000000  -1.7848911223e-03  1.2143276090e-19  4.2496152608e-03  4.2666255511e-03  
 2025.0000000000  -1.7377894121e-03  -2.9086793978e-19  4.2496152608e-03  4.2666255586e-03  
 2025.5000000000  -1.6906580925e-03  1.2533387536e-18  4.2496152608e-03  4.2666255661e-03  
 2026.0000000000  -1.6434979775e-03  1.1449312611e-18  4.2496152608e-03  4.2666255737e-03  
 2026.5000000000  -1.5963098811e-03  -1.3876304053e-19  4.2496152608e-03  4.2666255812e-03  
 2027.0000000000  -1.5490946180e-03  1.3918106576e-18  4.2496152608e-03  4.2666255887e-03  
 2027.5000000000  -1.5018530035e-03  1.3794568485e-19  4.2496152608e-03  4.2666255962e-03  
 2028.0000000000  -1.4545858531e-03  1.8778351193e-18  4.2496152608e-03  4.2666256037e-03  
 2028.5000000000  -1.4072939827e-03  3.7733412131e-19  4.2496152608e-03  4.2666256113e-03  
 2029.0000000000  -1.3599782087e-03  -3.9031066448e-19  4.2496152608e-03  4.2666256188e-03  
 2029.5000000000  -1.3126393479e-03  -5.5455139472e-19  4.2496152608e-03  4.2666256263e-03  
 2030.0000000000  -1.2652782174e-03  8.3293620143e-19  4.2496152608e-03  4.2666256338e-03  
 2030.5000000000  -1.2178956346e-03  -1.4334973893e-19  4.2496152608e-03  4.2666256413e-03  
 2031.0000000000  -1.1704924174e-03  -2.7288013280e-19  4.2496152608e-03  4.2666256489e-03  
 2031.5000000000  -1.1230693840e-03  6.9389999897e-20  4.2496152608e-03  4.2666256564e-03  
 2032.0000000000  -1.0756273528e-03  -4.1196082461e-19  4.2496152608e-03  4.2666256639e-03  
 2032.5000000000  -1.0281671425e-03  2.7321684653e-19  4.2496152608e-03  4.2666256714e-03  
 2033.0000000000  -9.8068957229e-04  -2.8165549511e-19  4.2496152608e-03  4.2666256789e-03  
 2033.5000000000  -9.3319546137e-04  2.4777725436e-19  4.2496152608e-03  4.2666256865e-03  
 2034.0000000000  -8.8568562933e-04  3.4188329852e-20  4.2496152608e-03  4.2666256940e-03  
 2034.5000000000  -8.3816089598e-04  -2.3848950475e-19  4.2496152608e-03  4.2666257015e-03  
 2035.0000000000  -7.9062208136e-04  -8.3371547178e-19  4.2496152608e-03  4.2666257090e-03  
 2035.5000000000  -7.4307000570e-04  5.8980703649e-19  4.2496152608e-03  4.2666257165e-03  
 2036.0000000000  -6.9550548946e-04  -1.4267761777e-18  4.2496152608e-03  4.2666257241e-03  
 2036.5000000000  -6.4792935324e-04  -8.0281673133e-19  4.2496152608e-03  4.2666257316e-03  
 2037.0000000000  -6.0034241785e-04  -1.3444424576e-19  4.2496152608e-03  4.2666257391e-03  
 2037.5000000000  -5.5274550422e-04  -7.2858597345e-19  4.2496152608e-03  4.2666257466e-03  
 2038.0000000000  -5.0513943344e-04  -1.7347555706e-19  4.2496152608e-03  4.2666257541e-03  
 2038.5000000000  -4.5752502672e-04  1.7997426553e-18  4.2496152608e-03  4.2666257616e-03  
 2039.0000000000  -4.0990310537e-04  4.1633260886e-19  4.2496152608e-03  4.2666257692e-03  
 2039.5000000000  -3.6227449081e-04  -3.1604493305e-19  4.2496152608e-03  4.2666257767e-03  
 2040.0000000000  -3.1464000453e-04  -8.4130809696e-19  4.2496152608e-03  4.2666257842e-03  
 2040.5000000000  -2.6700046809e-04  -1.3447385521e-19  4.2496152608e-03  4.2666257917e-03  
 2041.0000000000  -2.1935670312e-04  3.2789324370e-23  4.2496152608e-03  4.2666257992e-03  
 2041.5000000000  -1.7170953125e-04  1.3866248349e-18  4.2496152608e-03  4.2666258068e-03  
 2042.0000000000  -1.2405977417e-04  3.0391669893e-20  4.2496152608e-03  4.2666258143e-03  
 2042.5000000000  -7.6408253568e-05  2.7325494635e-19  4.2496152608e-03  4.2666258218e-03  
 2043.0000000000  -2.8755791116e-05  -1.5959434762e-18  4.2496152608e-03  4.2666258293e-03  
 2043.5000000000  1.8896791523e-05  6.5868458249e-19  4.2496152608e-03  4.2666258368e-03  
 2044.0000000000  6.6548672723e-05  -1.4311468677e-19  4.2496152608e-03  4.2666258444e-03  
 2044.5000000000  1.1419903090e-04  -1.4366115440e-19  4.2496152608e-03  4.2666258519e-03  
 2045.0000000000  1.6184704455e-04  -2.7318718787e-19  4.2496152608e-03  4.2666258594e-03  
 2045.5000000000  2.0949189223e-04  1.3494922699e-19  4.2496152608e-03  4.2666258669e-03  
 2046.0000000000  2.5713275259e-04  5.1611418160e-19  4.2496152608e-03  4.2666258744e-03  
 2046.5000000000  3.0476880439e-04  -1.6696735294e-18  4.2496152608e-03  4.2666258820e-03  
 2047.0000000000  3.5239922651e-04  -5.5948649954e-19  4.2496152608e-03  4.2666258895e-03  
 2047.5000000000  4.0002319796e-04  -2.7751988962e-19  4.2496152608e-03  4.2666258970e-03  
 2048.0000000000  4.4763989791e-04  2.7646943639e-19  4.2496152608e-03  4.2666259045e-03  
 2048.5000000000  4.9524850568e-04  -2.7751770585e-19  4.2496152608e-03  4.2666259120e-03  
 2049.0000000000  5.4284820079e-04  -8.2395996633e-19  4.2496152608e-03  4.2666259196e-03  
 2049.5000000000  5.9043816291e-04  1.3880957564e-19  4.2496152608e-03  4.2666259271e-03  
 2050.0000000000  6.3801757196e-04  -2.7379274611e-19  4.2496152608e-03  4.2666259346e-03  
 2050.5000000000  6.8558560806e-04  -7.0202090872e-19  4.2496152608e-03  4.2666259421e-03  
 2051.0000000000  7.3314145156e-04  -1.3874604820e-19  4.2496152608e-03  4.2666259496e-03  
 2051.5000000000  7.8068428307e-04  -3.2502904112e-21  4.2496152608e-03  4.2666259572e-03  
 2052.0000000000  8.2821328347e-04  2.6362737158e-18  4.2496152608e-03  4.2666259647e-03  
 2052.5000000000  8.7572763390e-04  5.2038316154e-19  4.2496152608e-03  4.2666259722e-03  
 2053.0000000000  9.2322651579e-04  3.8163711111e-19  4.2496152608e-03  4.2666259797e-03  
 2053.5000000000  9.7070911091e-04  1.2094275215e-18  4.2496152608e-03  4.2666259872e-03  
 2054.0000000000  1.0181746013e-03  -1.8265206717e-19  4.2496152608e-03  4.2666259948e-03  
 2054.5000000000  1.0656221694e-03  4.8790420625e-21  4.2496152608e-03  4.2666260023e-03  
 2055.0000000000  1.1130509979e-03  3.3881511791e-23  4.2496152608e-03  4.2666260098e-03  
 2055.5000000000  1.1604602700e-03  1.7289636100e-19  4.2496152608e-03  4.2666260173e-03  
 2056.0000000000  1.2078491691e-03  1.4365890543e-19  4.2496152608e-03  4.2666260248e-03  
 2056.5000000000  1.2552168791e-03  6.8955258584e-19  4.2496152608e-03  4.2666260324e-03  
 2057.0000000000  1.3025625843e-03  5.2472010277e-19  4.2496152608e-03  4.2666260399e-03  
 2057.5000000000  1.3498854695e-03  1.3498316634e-19  4.2496152608e-03  4.2666260474e-03  
 2058.0000000000  1.3971847197e-03  8.3754419301e-19  4.2496152608e-03  4.2666260549e-03  
 2058.5000000000  1.4444595206e-03  1.0404741379e-19  4.2496152608e-03  4.2666260624e-03  
 2059.0000000000  1.4917090581e-03  1.7347446919e-19  4.2496152608e-03  4.2666260700e-03  
 2059.5000000000  1.5389325190e-03  4.3397737189e-20  4.2496152608e-03  4.2666260775e-03  
 2060.0000000000  1.5861290900e-03  -1.8035725639e-18  4.2496152608e-03  4.2666260850e-03  
 2060.5000000000  1.6332979588e-03  1.0408129085e-19  4.2496152608e-03  4.2666260925e-03  
 2061.0000000000  1.6804383135e-03  1.3877790496e-18  4.2496152608e-03  4.2666261000e-03  
 2061.5000000000  1.7275493426e-03  2.7748786531e-19  4.2496152608e-03  4.2666261076e-03  
 2062.0000000000  1.7746302351e-03  4.3374849502e-19  4.2496152608e-03  4.2666261151e-03  
 2062.5000000000  1.8216801809e-03  -2.6485039430e-19  4.2496152608e-03  4.2666261226e-03  
 2063.0000000000  1.8686983701e-03  2.7707930025e-19  4.2496152608e-03  4.2666261301e-03  
 2063.5000000000  1.9156839937e-03  -3.4864132402e-20  4.2496152608e-03  4.2666261376e-03  
 2064.0000000000  1.9626362430e-03  5.3823451732e-19  4.2496152608e-03  4.2666261452e-03  
 2064.5000000000  2.0095543101e-03  1.6653007922e-18  4.2496152608e-03  4.2666261527e-03  
 2065.0000000000  2.0564373877e-03  5.5561973635e-19  4.2496152608e-03  4.2666261602e-03  
 2065.5000000000  2.1032846693e-03  5.3335983858e-19  4.2496152608e-03  4.2666261677e-03  
 2066.0000000000  2.1500953486e-03  1.5151526837e-19  4.2496152608e-03  4.2666261752e-03  
 2066.5000000000  2.1968686206e-03  2.4937285281e-18  4.2496152608e-03  4.2666261828e-03  
 2067.0000000000  2.2436036804e-03  -1.7374634988e-20  4.2496152608e-03  4.2666261903e-03  
 2067.5000000000  2.2902997241e-03  -8.2460351041e-19  4.2496152608e-03  4.2666261978e-03  
 2068.0000000000  2.3369559487e-03  -1.7620531098e-20  4.2496152608e-03  4.2666262053e-03  
 2068.5000000000  2.3835715514e-03  -1.9458252610e-19  4.2496152608e-03  4.2666262128e-03  
 2069.0000000000  2.4301457306e-03  -6.7220554534e-19  4.2496152608e-03  4.2666262204e-03  
 2069.5000000000  2.4766776853e-03  1.3874605243e-19  4.2496152608e-03  4.2666262279e-03  
 2070.0000000000  2.5231666153e-03  9.5870589923e-19  4.2496152608e-03  4.2666262354e-03  
 2070.5000000000  2.5696117210e-03  -7.4647531321e-19  4.2496152608e-03  4.2666262429e-03  
 2071.0000000000  2.6160122039e-03  -1.1061572002e-18  4.2496152608e-03  4.2666262504e-03  
 2071.5000000000  2.6623672661e-03  4.1585922961e-19  4.2496152608e-03  4.2666262580e-03  
 2072.0000000000  2.7086761106e-03  -1.5376696567e-18  4.2496152608e-03  4.2666262655e-03  
 2072.5000000000  2.7549379412e-03  -5.9682152394e-19  4.2496152608e-03  4.2666262730e-03  
 2073.0000000000  2.8011519626e-03  -1.0735591952e-18  4.2496152608e-03  4.2666262805e-03  
 2073.5000000000  2.8473173804e-03  -1.9080257553e-19  4.2496152608e-03  4.2666262880e-03  
 2074.0000000000  2.8934334008e-03  -1.5395373065e-19  4.2496152608e-03  4.2666262956e-03  
 2074.5000000000  2.9394992314e-03  6.3263090847e-19  4.2496152608e-03  4.2666263031e-03  
 2075.0000000000  2.9855140802e-03  -1.3229370813e-19  4.2496152608e-03  4.2666263106e-03  
 2075.5000000000  3.0314771564e-03  1.6696556001e-18  4.2496152608e-03  4.2666263181e-03  
 2076.0000000000  3.0773876700e-03  1.3932528152e-19  4.2496152608e-03  4.2666263256e-03  
 2076.5000000000  3.1232448322e-03  7.1069770018e-19  4.2496152608e-03  4.2666263331e-03  
 2077.0000000000  3.1690478548e-03  7.0682676000e-19  4.2496152608e-03  4.2666263407e-03  
 2077.5000000000  3.2147959509e-03  -4.5321238996e-19  4.2496152608e-03  4.2666263482e-03  
 2078.0000000000  3.2604883343e-03  4.3366385389e-19  4.2496152608e-03  4.2666263557e-03  
 2078.5000000000  3.3061242200e-03  1.1138303259e-18  4.2496152608e-03  4.2666263632e-03  
 2079.0000000000  3.3517028239e-03  -1.0027070118e-19  4.2496152608e-03  4.2666263707e-03  
 2079.5000000000  3.3972233631e-03  1.6376875779e-18  4.2496152608e-03  4.2666263783e-03  
 2080.0000000000  3.4426850555e-03  -9.7307142656e-20  4.2496152608e-03  4.2666263858e-03  
 2080.5000000000  3.4880871202e-03  -1.7132088397e-19  4.2496152608e-03  4.2666263933e-03  
 2081.0000000000  3.5334287773e-03  4.1362735544e-19  4.2496152608e-03  4.2666264008e-03  
 2081.5000000000  3.5787092482e-03  6.0715586614e-20  4.2496152608e-03  4.2666264083e-03  
 2082.0000000000  3.6239277550e-03  1.4572354246e-18  4.2496152608e-03  4.2666264159e-03  
 2082.5000000000  3.6690835213e-03  8.3422580915e-19  4.2496152608e-03  4.2666264234e-03  
 2083.0000000000  3.7141757715e-03  -1.0167148558e-18  4.2496152608e-03  4.2666264309e-03  
 2083.5000000000  3.7592037313e-03  1.0757996137e-18  4.2496152608e-03  4.2666264384e-03  
 2084.0000000000  3.8041666276e-03  -6.2287414014e-19  4.2496152608e-03  4.2666264459e-03  
 2084.5000000000  3.8490636883e-03  5.2033263721e-19  4.2496152608e-03  4.2666264535e-03  
 2085.0000000000  3.8938941427e-03  -8.6952455060e-19  4.2496152608e-03  4.2666264610e-03  
 2085.5000000000  3.9386572210e-03  -4.5290826047e-19  4.2496152608e-03  4.2666264685e-03  
 2086.0000000000  3.9833521547e-03  -5.3809885576e-19  4.2496152608e-03  4.2666264760e-03  
 2086.5000000000  4.0279781767e-03  1.1628110652e-18  4.2496152608e-03  4.2666264835e-03  
 2087.0000000000  4.0725345210e-03  3.3022003922e-19  4.2496152608e-03  4.2666264911e-03  
 2087.5000000000  4.1170204226e-03  -5.7327560421e-19  4.2496152608e-03  4.2666264986e-03  
 2088.0000000000  4.1614351182e-03  -5.1974471847e-20  4.2496152608e-03  4.2666265061e-03  
 2088.5000000000  4.2057778454e-03  -9.5991702012e-19  4.2496152608e-03  4.2666265136e-03  
 2089.0000000000  4.2500478432e-03  -3.4559200674e-20  4.2496152608e-03  4.2666265211e-03  
 2089.5000000000  4.2942443520e-03  -2.7748322948e-19  4.2496152608e-03  4.2666265287e-03  
 2090.0000000000  4.3383666133e-03  -5.6432297935e-19  4.2496152608e-03  4.2666265362e-03  
 2090.5000000000  4.3824138701e-03  9.9096076911e-19  4.2496152608e-03  4.2666265437e-03  
 2091.0000000000  4.4263853667e-03  1.1970267049e-18  4.2496152608e-03  4.2666265512e-03  
 2091.5000000000  4.4702803485e-03  -4.5265413430e-19  4.2496152608e-03  4.2666265587e-03  
 2092.0000000000  4.5140980626e-03  6.7288297071e-20  4.2496152608e-03  4.2666265663e-03  
 2092.5000000000  4.5578377572e-03  4.8566752001e-19  4.2496152608e-03  4.2666265738e-03  
 2093.0000000000  4.6014986821e-03  -6.9257385006e-20  4.2496152608e-03  4.2666265813e-03  
